subj,session,trial,block,sex,age,date,stim,stim_order,filter,filter_freq,filter_gain,response,rt
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,0,100,0.1860597293959988,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,1,191,-0.2997042887857353,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,2,293,2.9590820323015308,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,3,406,3.848889658247436,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,4,533,3.4671538714999004,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,5,673,2.7962937488209203,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,6,830,-6.2517378607437895,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,7,1004,4.22825816040292,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,8,1199,-5.224703343726369,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,9,1416,2.52800272392633,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,10,1657,10.708722418054125,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,11,1926,3.4961432069012273,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,12,2226,-2.0841522479837336,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,13,2560,-0.46781702032837036,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,14,2932,-3.5260926747652546,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,15,3346,-10.777857763899394,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,16,3808,7.590159801412607,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,17,4322,-2.269859932611798,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,18,4895,-3.439440181322628,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,19,5534,-1.2102658846026197,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,20,6245,-10.95015462026688,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,21,7037,0.8468116805037937,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,22,7920,-1.4526895819045862,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,23,8904,3.2362542140424,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial261_1.wav,0,24,10000,-7.831505425316325,False,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,0,100,-6.716996610178182,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,1,191,4.70724103603335,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,2,293,0.9933775313845283,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,3,406,5.269306263552319,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,4,533,0.8913117915643093,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,5,673,-7.6276198094059176,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,6,830,-0.45378067595712235,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,7,1004,-0.2963678183726595,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,8,1199,-2.2104419914325506,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,9,1416,-0.09107027957906547,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,10,1657,-7.450689700910913,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,11,1926,-1.6927199508023463,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,12,2226,5.5877268468746335,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,13,2560,-4.597212459481559,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,14,2932,5.489179007245809,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,15,3346,-0.0027827783572163386,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,16,3808,3.254700097865416,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,17,4322,-5.627365156389424,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,18,4895,-0.23293177725361847,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,19,5534,-7.7674325246481875,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,20,6245,-3.117064804908039,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,21,7037,-3.1256884453435223,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,22,7920,-6.170703214894675,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,23,8904,3.813257850361552,True,13.431
2,1,0,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial63_1.wav,1,24,10000,3.7056689541326273,True,13.431
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,0,100,2.3849958561856512,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,1,191,4.899366597487051,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,2,293,2.2589331189987356,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,3,406,-8.234644201549981,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,4,533,-3.5843008699035668,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,5,673,5.313771218245476,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,6,830,-1.1809734580415938,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,7,1004,-2.3437384439813034,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,8,1199,2.114265368266954,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,9,1416,-2.820778641718092,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,10,1657,-1.9432159722820699,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,11,1926,3.7818502858239866,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,12,2226,10.943588363525961,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,13,2560,2.2284987445887046,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,14,2932,4.397190540512544,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,15,3346,8.495775720894454,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,16,3808,7.839657062381069,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,17,4322,1.8805093085503135,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,18,4895,-8.164090358984314,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,19,5534,-1.1672514101062417,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,20,6245,1.1444778706047518,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,21,7037,0.3350594807216229,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,22,7920,5.9212626485871,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,23,8904,-1.0535446268922863,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial91_1.wav,0,24,10000,5.43145595557191,True,12.654
2,1,1,0,m,82,2020-07-22 11:04:05.116739,Sub2_Trial246_1.wav,1,0,100,0.12411427077084856,False,12.654
